item_language,set_name,item_name,item_type,item_statement,item_code,item_url,item_kcs,python_parser_kcs
PYTHON,py_char_dict,py_char_count_dict,PCEX Set,"Construct a program that has a function which receives a string from the user and creates a dictionary that maps each character in the given string to its frequency, that is, how many times that character appears in the given string.\nFor example, if the given string is ""book"", the program creates the following dictionary:\nb : 1\no : 2\nk : 1","#Step 1: Define the function
def create_dictionary(s):
    #Step 1.1: Create an empty dictionary 
    counts = {}
    #Step 1.2: Update the dictionary entries as we iterate through the string characters
    for char in s:
        if char in counts:
            counts[char] += 1 
        else:
            counts[char] = 1
    #Step 1.3: Print the dictionary
    print(""The character counts for"", s)
    for char in counts:
        print(char, "":"", counts[char])
#Step 2: Call the function
s = input(""Enter a string: "")
create_dictionary(s)",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict,"CallingSimpleFunction,HandlingInput,Printing,CallingLibraryFunction,ChangingValueVariable,CreatingString,ForLoopWith,ChangingValueDictionaryElement,IfElseCheckingInForLoop,IndexingDictionary,SingleForLoopIteration,AssigningValueVariable,CheckingForItem,AccessingDictionary,Addition,BooleanEvaluating,DefiningSimpleFunction,CreatingDictionary","class-obj-instantiate,int,in-collection,str,variable-decl-or-assign,functiondef,print-to-user,str-or-num-add-op,for,dict,get-user-input,numeric-or-string-or-collection-assignment,variable-usage,assignment-with-add,if-else"
PYTHON,py_char_dict,py_first_char_words_dict,PCEX Challenge,"Construct a program that has a function which receives a string and creates a dictionary that maps each character to the list of distinct words in the given string that start with that character. The dictionary should be case insensitive.\nFor example, if the given string is ""This is my test score"", the program creates the following dictionary:\nt : ['this', 'test']\ni : ['is']\nm : ['my']\ns : ['score']","#Step 1: Define the function
def create_dictionary(s):
    #Step 1.1: Create an empty dictionary
    res_dict = {}
    #Step 1.2: Split the given string into words
    s = s.lower()
    words = s.split()
    #Step 1.3: Update the dictionary entries as we iterate through the words
    for word in words:
        if word[0] in res_dict:
            if word not in res_dict[ word[0] ] :
                res_dict[ word[0] ].append(word)
        else:
            res_dict[ word[0] ] = [ word ]
    #Step 1.4: Print the dictionary
    for char in res_dict:
        print(char, "":"", res_dict[char])
#Step 2: Call the function
s = input(""Enter a string: "")
create_dictionary(s)",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict&ch=py_first_char_words_dict,"IndexingString,SplittingString,IfElseCheckingInForLoop,CheckingForItem,HandlingInput,AccessingDictionary,DefiningSimpleFunction,ChangingValueDictionaryElement,IndexingDictionary,CreatingList,NestedIfChecking,SingleForLoopIteration,AddingItemToDictionary,BooleanEvaluating,Printing,ConvertStringToLowerCase,CallingLibraryFunction,AddingListElementWithAppend,AssigningValueVariable,CreatingDictionary","int,in-collection,str-allsmall-func,str,for,get-user-input,variable-usage,class-obj-instantiate,nested-if,not-in-collection,variable-decl-or-assign,str-split-op,print-to-user,if,collection-append-op,numeric-or-string-or-collection-assignment,functiondef,list,dict"
PYTHON,py_check_adjacent,py_adjacent_duplicates,PCEX Set,"Construct a program that checks whether a sequence of numbers, entered one at a time, contains adjacent duplicates. The user enters -1 to indicate the end of the input.\nFor example, 4 is a duplicate in the sequence of numbers 1, 3, 4, 4, -1.","#Step 1: Read the first number that the user enters
text = input(""Enter a number: "")
num = float(text)
#Step 2: Read the rest of the numbers that the user enters and check for adjacent duplicates
while num != -1 :
    previous = num
    text = input(""Enter a number: "")
    num = float(text)    
    if num == previous :
        print(""Duplicate input for number:"", num) ",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_check_adjacent,"Printing,CallingLibraryFunction,SingleWhileLoopIteration,AssigningValueVariable,HandlingInput,IfCheckingInWhileLoop,BooleanEvaluating,TransformingToFloatType","compare-notequals,int,while,typecast-float,str,variable-decl-or-assign,print-to-user,compare-equals,unary-sub-op,if,get-user-input,numeric-or-string-or-collection-assignment,variable-usage"
PYTHON,py_check_adjacent,py_adjacent_consecutive,PCEX Challenge,"Construct a program that checks whether a sequence of integers, entered one at a time, contains adjacent integers that are consecutive. The user enters -1 to indicate the end of the input.\nNote that integers which follow each other in order, without gaps, from smallest to largest are consecutive numbers. For example, 12, 13, 14 and 15 are consecutive numbers.","#Step 1: Read the first integer that the user enters
text = input(""Enter an integer: "")
num = int(text)
#Step 2: Read the rest of the integers that the user enters and check for adjacent consecutive numbers
while num != -1 :
    previous = num
    text = input(""Enter an integer: "")
    num = int(text)
    if num != -1 and num - previous == 1 :
        print(previous, ""and"", num, ""are consecutive."") ",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_check_adjacent&ch=py_adjacent_consecutive,"Printing,CallingLibraryFunction,TransformingToIntType,SingleWhileLoopIteration,AssigningValueVariable,Subtraction,HandlingInput,IfCheckingInWhileLoop,BooleanEvaluating","compare-notequals,int,conditional-and,while,str,variable-decl-or-assign,print-to-user,compare-equals,typecast-int,unary-sub-op,if,num-sub-op,get-user-input,numeric-or-string-or-collection-assignment,variable-usage"
PYTHON,py_check_adjacent,py_adjacent_greater,PCEX Challenge,"Construct a program that checks whether a sequence of non-zero numbers, entered one at a time, contains adjacent numbers in ascending order. Numbers are said to be in ascending order when they are arranged from the smallest to the largest number. For example, 5, 9, 13, 17 and 21 are arranged in ascending order.\nNote that you need to think what value should the program use to indicate the end of the input.","#Step 1: Read the first number that the user enters
text = input(""Enter a number: "")
num = float(text)
#Step 2: Read the rest of the numbers that the user enters and check for adjacent numbers in ascending order
while num != 0 :
    previous = num
    text = input(""Enter a number: "")
    num = float(text)     
    if num != 0 and num > previous :
        print(previous,""and"", num, ""are in ascending order."") ",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_check_adjacent&ch=py_adjacent_greater,"Printing,CallingLibraryFunction,ChangingValueVariable,CreatingString,SingleWhileLoopIteration,AssigningValueVariable,HandlingInput,IfCheckingInWhileLoop,BooleanEvaluating,TransformingToFloatType","compare-notequals,int,conditional-and,typecast-float,while,str,variable-decl-or-assign,print-to-user,compare-greaterthan,if,get-user-input,numeric-or-string-or-collection-assignment,variable-usage"
PYTHON,py_check_age,py_check_age1,PCEX Set,"Construct a program that receives a string that has the user name and age separated by a colon, and prints whether the user is a teenager. Make sure that the program handles all possible exceptions.","#Step 1: Define the function
def check_age(s):
    #Step 1.1: Split the given string into the name and age 
    lst = s.split("":"")
    #Step 1.2: Enclose the code that might throw an exception within the try block
    try:
        name = lst[0]
        age = int(lst[1])
        if age >= 13 and age <= 19 :            
            print(name + "" is a teenager."")
        else:            
            print(name + "" is not a teenager."")     
    #Step 1.3: Handle all possible exceptions that may be thrown in the try block 
    except IndexError :
        print(""Error! Separate the name and age by a colon."")
    except ValueError :
        print(""Error! Age must be an integer."")
#Step 2: Call the function
check_age(input(""Enter the name and age, separated by a colon:""))",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_check_age,"CallingSimpleFunction,Printing,CallingLibraryFunction,CreatingString,SplittingString,Concatenation,IfElseChecking,TransformingToIntType,NestedFunctionCall,AssigningValueVariable,HandlingInput,IndexingList,BooleanEvaluating,DefiningSimpleFunction,HandlingSpecificError","int,exception-types,conditional-and,compare-lessthan-equals,str,str-split-op,functiondef,variable-decl-or-assign,compare-greaterthan-equals,typecast-int,print-to-user,str-or-num-add-op,exception-handler,get-user-input,numeric-or-string-or-collection-assignment,variable-usage,class-obj-instantiate,if-else"
PYTHON,py_check_age,py_check_age2,PCEX Challenge,"Construct a program that asks the user to enter a string that has the user name and age separated by a colon, and prints whether the user is a teenager. Make sure that the program handles all possible exceptions. The program must ask the user for an input until the user enters a string that could be processed without any exception.","#Step 1: Define the function
def check_age():
    #Step 1.1: Ask for a valid input as long as the input could not be processed; otherwise stop
    processed = False
    while not processed :
        s = input(""Enter the name and age, separated by a colon:"")
        #Step 1.1.1: Split the given string into the name and age 
        lst = s.split("":"")
        #Step 1.1.2: Enclose the code that might throw an exception within the try block
        try:
            name = lst[0]
            age = int(lst[1])
            if age >= 13 and age <= 19 :
                print(name + "" is a teenager."")
            else:
                print(name + "" is not a teenager."")     
            processed = True
        #Step 1.1.3: Handle all possible exceptions that may be thrown in the try block 
        except IndexError :
            print(""Error! Separate the name and age by a colon."")
        except ValueError :
            print(""Error! Age must be an integer."")
#Step 2: Call the function
check_age()",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_check_age&ch=py_check_age2,"CallingSimpleFunction,Printing,CallingLibraryFunction,CreatingString,IfElseCheckingInWhileLoop,SplittingString,Concatenation,WhileLoopWithListIndexing,TransformingToIntType,SingleWhileLoopIteration,AssigningValueVariable,HandlingInput,IndexingList,BooleanEvaluating,DefiningSimpleFunction,HandlingSpecificError","int,not-binary-op,typecast-int,str-or-num-add-op,exception-types,while,str,bool,exception-handler,get-user-input,variable-usage,class-obj-instantiate,conditional-and,variable-decl-or-assign,str-split-op,print-to-user,compare-greaterthan-equals,numeric-or-string-or-collection-assignment,compare-lessthan-equals,functiondef,if-else"
PYTHON,py_check_product_code,py_check_product_code1,PCEX Set,"Suppose a hypothetical company uses codes to represent its various products. A product code includes, among other information, a character in the tenth position that represents the zone from which that product was made. Due to some reorganization, products from zone R are banned from being sold.\nConstruct a program that reads product codes from the user and counts the number of valid and banned codes entered. Make sure that the program handles all possible exceptions.\nThe program must ask the user for an input until the user enters STOP.","#Step 1: Define the function
def check_product_code():
    #Step 1.1: Assign initial values to the variables that we need for counts 
    valid = 0
    banned = 0
    #Step 1.2: Ask for a valid input as long as the user does'nt enter STOP; otherwise stop
    code = input(""Enter product code: "")
    while ( code != ""STOP"") :
        #Step 1.2.1: Enclose the code that might throw an exception within the try block
        try : 
            zone = code[9]
            valid += 1
            if zone == ""R"" :
                banned += 1
        #Step 1.2.2: Handle all possible exceptions that may be thrown in the try block 
        except IndexError :                        
            print(""Improper code length."")
        code = input(""Enter product code: "")
    #Step 1.3: Print the result    
    print(""# of valid codes entered:"", valid)
    print(""# of banned codes entered:"", banned)
#Step 2: Call the function
check_product_code()",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_check_product_code,"CallingSimpleFunction,Printing,CallingLibraryFunction,ChangingValueVariable,IndexingString,IfChecking,WhileLoopWithListIndexing,WhileLoopWith,SingleWhileLoopIteration,AssigningValueVariable,HandlingInput,Addition,IfCheckingInWhileLoop,BooleanEvaluating,DefiningSimpleFunction,HandlingSpecificError","compare-notequals,int,exception-types,while,class-obj-instantiate,str,variable-decl-or-assign,functiondef,compare-equals,print-to-user,str-or-num-add-op,if,exception-handler,get-user-input,numeric-or-string-or-collection-assignment,variable-usage,assignment-with-add"
PYTHON,py_check_product_code,py_check_product_code2,PCEX Challenge,"Suppose a hypothetical company uses codes to represent its various products. A product code includes, among other information, a character in the tenth position that represents the zone from which that product was made, and a four-digit integer representing the district in which it will be sold. This four-digit integer begins at the 4th character and extends to the 7th character in the input code (inclusive). Due to some reorganization, products from zone R are banned from being sold in districts with a designation of 2000 or higher.\nConstruct a program that reads product codes from the user and counts the number of valid and banned codes entered. Make sure that the program handles all possible exceptions.\nThe program must ask the user for an input until the user enters STOP.","#Step 1: Define the function
def check_product_code():
    #Step 1.1: Assign initial values to the variables that we need for counts
    valid = 0
    banned = 0
    #Step 1.2: Ask for a valid input as long as the user does'nt enter STOP; otherwise stop
    code = input(""Enter product code: "")
    while ( code != ""STOP"") :
        #Step 1.2.1: Enclose the code that might throw an exception within the try block
        try : 
            zone = code[9]
            district = int(code[3:7])
            valid += 1
            if zone == ""R"" and district >= 2000:
                banned += 1
        #Step 1.2.2: Handle all possible exceptions that may be thrown in the try block 
        except IndexError :
            print(""Improper code length."")
        except ValueError :
            print(""Error! District is not numeric."")
        code = input(""Enter product code: "")
    #Step 1.3: Print the result
    print(""# of valid codes entered:"", valid)
    print(""# of banned codes entered:"", banned)
#Step 2: Call the function
check_product_code()",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_check_product_code&ch=py_check_product_code2,"CallingSimpleFunction,Printing,CallingLibraryFunction,ChangingValueVariable,IndexingString,IfChecking,SlicingString,WhileLoopWithListIndexing,TransformingToIntType,WhileLoopWith,SingleWhileLoopIteration,AssigningValueVariable,HandlingInput,Addition,IfCheckingInWhileLoop,BooleanEvaluating,DefiningSimpleFunction,HandlingSpecificError","compare-notequals,int,slice,typecast-int,str-or-num-add-op,exception-types,while,str,exception-handler,get-user-input,variable-usage,class-obj-instantiate,conditional-and,variable-decl-or-assign,print-to-user,compare-greaterthan-equals,if,numeric-or-string-or-collection-assignment,functiondef,compare-equals,assignment-with-add"
PYTHON,py_classes_inheritance,person_employee,PCEX Set,Construct two classes: one represents a Person and another one represents an Employee that should be defined as Person's child class. The classes should define the functions to check if the person is an employee and return the person's name.,"# Step1: Define the class
class Person():
    # Step 1.1: Initialize the attributes of the Person class.
    def __init__(self, name):
        self.name = name
    # Step 1.2: Define the method to return the person’s name
    def get_name(self):
        return self.name
    # Step 1.3: Define the method to return if the person is an employee
    def is_employee(self):
        return False
# Step2: Define a class that is Person’s child class or subclass
class Employee(Person):
    # Step 2.1: Define the method to return if the person is an employee
    def is_employee(self):
        return True
# Step3: Test the class
emp = Person(""Melody"")
print(emp.get_name(), emp.is_employee())
emp = Employee(""Linda"")
print(emp.get_name(), emp.is_employee())",http://adapt2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_classes_inheritance,,"return,get_name,classdef,classmethod-or-function-call,str,variable-decl-or-assign,functiondef,print-to-user,bool,is_employee,numeric-or-string-or-collection-assignment,variable-usage,class-obj-instantiate"
PYTHON,py_classes_inheritance,person_employee_ch,PCEX Challenge,Construct two classes: one represents a Person and another one represents an Employee that should be defined as Person's child class. The classes should define functions to display the employee's information,"# Step1: Define the class
class Person():
    #Step 1.1: Initialize the attributes of the Person class.
    def __init__(self, name, idnumber):
        self.name = name
        self.idnumber = idnumber
    # Step 1.2: Define the method to print the person's name and id
    def display(self):
        print(self.name)
        print(self.idnumber)
# Step2: Define a class that is Person's child class or subclass
class Employee(Person):
    # Step 2.1: Initialize the attributes of the Employee class.
    def __init__(self, name, idnumber, salary, post):
        self.salary = salary
        self.post = post
        Person.__init__(self, name, idnumber)
    # Step 1.2: Define the method to print the person's salary and post
    def info(self):
        print(self.salary)
        print(self.post)
a = Employee('Rahul', 886012, 200000, 'Intern')
a.display()
a.info()",http://adapt2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_classes_inheritance&ch=person_employee_ch,,"display,post,int,classdef,classmethod-or-function-call,idnumber,str,print-to-user,functiondef,variable-decl-or-assign,info,__init__,numeric-or-string-or-collection-assignment,variable-usage,class-obj-instantiate,salary"
PYTHON,py_concat_char_two_str,py_concat_char_two_str1,PCEX Set,"Construct a program that has a function that receives two strings and returns a string formed from the given strings such that the first character of each string is omitted.\nFor example, the new string that will be formed from the strings 'abc' and 'xyz' is 'bcyz'.\nAssume that both strings have at least one character.","#Step 1: Define the function
def concat_chars(a, b):
    return a[1:] + b[1:]
#Step 2: Call the function
print(concat_chars(""Hello"", ""There""))",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_concat_char_two_str,"CallingSimpleFunction,Printing,CallingLibraryFunction,CreatingString,IndexingString,SlicingString,Concatenation,DefiningSimpleFunction","return,int,slice,str,print-to-user,functiondef,str-or-num-add-op,variable-usage,class-obj-instantiate"
PYTHON,py_concat_char_two_str,py_concat_char_two_str2,PCEX Challenge,"Construct a program that has a function that receives two strings and returns a string formed from the given strings separated by a space character such that the first two characters of the given strings are swapped.\nFor example, the new string that will be formed from the strings 'abc' and 'xyz' is 'xyc abz'.\nAssume that both strings have at least two characters.","#Step 1: Define the function
def concat_chars(a, b):
    new_a = b[:2] + a[2:]
    new_b = a[:2] + b[2:]
    return (new_a + "" "" + new_b)
#Step 2: Call the function
print(concat_chars(""Hello"", ""There""))",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_concat_char_two_str&ch=py_concat_char_two_str2,"CallingSimpleFunction,Printing,CallingLibraryFunction,CreatingString,SlicingString,Concatenation,NestedFunctionCall,AssigningValueVariable,DefiningSimpleFunction","return,int,slice,str,variable-decl-or-assign,functiondef,print-to-user,str-or-num-add-op,numeric-or-string-or-collection-assignment,variable-usage,class-obj-instantiate"
PYTHON,py_concat_str_num,py_concat_str_num1,PCEX Set,"Construct a program that uses variables x, y, and z to print ""Python was invented in 1989."".","#Step 1: Assign initial values to the variables x, y, and z
x = ""Python was invented in ""
y = 1989
z = "".""
#Step 2: Print the text using the variables initialized above 
print(x + str(y) + z)",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_concat_str_num,"Printing,CallingLibraryFunction,CreatingString,Concatenation,TransformingToStringType,NestedFunctionCall,AssigningValueVariable,Addition","int,str,print-to-user,variable-decl-or-assign,str-or-num-add-op,typecast-str,numeric-or-string-or-collection-assignment,variable-usage"
